Date,Likes,Retweets,Replies,Quotes,Engagement,Has_Media,Text,URL
"2026-02-24",45,4,4,1,53,true,"Wait wtf!?!?!?!?!?!? https://t.co/ZwREjCcBKA","https://x.com/muse_jp_sol/status/2026430035205493076"
"2026-02-24",40,1,4,0,45,false,"次は多くのsuper team JapanのメンバーとmtnDAOに来たいな。
ここまで海外出張して濃密に過ごせるのBPと同様もしくはそれ超えてる。
ビルダーは絶対来るべきだと思います。
(結構精神的に1ヶ月アメリカいるのはきついです！僕はきつかった！)","https://x.com/muse_jp_sol/status/2026438880845770910"
"2026-02-25",40,5,5,1,50,false,"I want to change my life tomorrow

I'll give everything so far https://t.co/eI4EWcDEo5","https://x.com/muse_jp_sol/status/2026449619832750495"
"2026-02-25",20,5,2,0,27,false,"Founders don’t spend for AI alone they allocate resources across the entire business.
It’s not just about AI tokens; in reality, SaaS subscriptions and server costs force them to be much more cost-conscious. https://t.co/WyOlwa3f9J","https://x.com/muse_jp_sol/status/2026450861808038081"
"2026-02-25",6,1,0,0,7,false,"Bro https://t.co/B9qNdaCfcF","https://x.com/muse_jp_sol/status/2026558279652946408"
"2026-02-25",24,4,1,0,29,false,"Do my best everytime","https://x.com/muse_jp_sol/status/2026558431637766465"
"2026-02-25",13,0,2,0,15,false,"I want to support your dream. https://t.co/8sN67KfOXr","https://x.com/muse_jp_sol/status/2026564918871310373"
"2026-02-25",33,7,2,0,42,false,"You can’t really say a guy pitching at mtnDAO isn’t BIP-ing, right?
Honestly, I feel like I’m the one being the most transparent about everything. https://t.co/J30MjdqUEZ","https://x.com/muse_jp_sol/status/2026717190095868014"
"2026-02-25",28,5,3,0,36,false,"I’m pumped https://t.co/hAy9oGbIVZ","https://x.com/muse_jp_sol/status/2026721153587306814"
"2026-02-25",14,1,0,0,15,false,"Yaaay congrats!! https://t.co/fOnNoydnuL","https://x.com/muse_jp_sol/status/2026724350494376426"
"2026-02-25",29,6,0,0,35,false,"https://t.co/gYaasmlXYu","https://x.com/muse_jp_sol/status/2026734608440807440"
"2026-02-25",40,11,2,0,53,false,"If you missed it, look at this https://t.co/2gZ144nThj","https://x.com/muse_jp_sol/status/2026770449674186817"
"2026-02-25",49,7,4,1,60,true,".@mtndao has truly been one of the best events I’ve ever been to. It’s given me so many opportunities. Everyone should come seriously. https://t.co/bcwjhMtudi","https://x.com/muse_jp_sol/status/2026774113851990107"
"2026-02-26",17,1,1,0,19,false,"Nice!!!!! https://t.co/XPrkRCeStO","https://x.com/muse_jp_sol/status/2026897259770610156"
"2026-02-26",42,10,5,1,57,false,"The real ones never stop moving. 
We need to break out of this small island mindset and see what global builders are creating beyond these constraints. 
It makes my blood boil to be criticized by people who don't even try. 

This is exactly why Japan keeps getting bled dry. We","https://x.com/muse_jp_sol/status/2026898511438987502"
"2026-02-26",20,1,2,0,23,false,"I can't wait to know which team can present in England. Everyone was great.","https://x.com/muse_jp_sol/status/2026901847206732169"
"2026-02-26",18,3,1,0,22,false,"See u soooooon https://t.co/YI61QJ9pQe","https://x.com/muse_jp_sol/status/2026902615901057436"
"2026-02-26",19,5,0,0,24,false,"Today https://t.co/rlsvtBdDHy","https://x.com/muse_jp_sol/status/2027066690194866668"
"2026-02-26",12,0,1,0,13,false,"This is huge https://t.co/rPNx8BEHfy","https://x.com/muse_jp_sol/status/2027071343896744361"
"2026-02-26",62,10,3,1,75,true,".@jacobvcreech 
It was a pleasure meeting you.
We’re committed to bringing QuantAMM to Solana and continuously building the future of sustainable, on-chain index infrastructure. https://t.co/RLCMPvVoMK","https://x.com/muse_jp_sol/status/2027136799106347257"
"2026-02-27",45,4,7,0,56,false,"死にそう、疲れた、もう無理

と思ってからの一歩","https://x.com/muse_jp_sol/status/2027201601719419089"
"2026-02-27",35,16,1,0,52,false,"Think Axis is great? 
Then you need to read this. 
The core of Axis is building a dynamic weight AMM on Solana to solve the lack of a public mempool!
$maxis https://t.co/GDxlvu8Znt","https://x.com/muse_jp_sol/status/2027214452869960016"
"2026-02-27",34,0,5,0,39,false,"Today is the last day stay at @mtndao
Yeah.. I’m crying","https://x.com/muse_jp_sol/status/2027430393536729405"
"2026-02-27",24,0,2,0,26,false,"Bullish https://t.co/hhYkfxyam3","https://x.com/muse_jp_sol/status/2027447585259327704"
"2026-02-27",5,0,0,0,5,false,"もっと本気でキャッチアップすればいいのに","https://x.com/muse_jp_sol/status/2027456863814492515"
"2026-02-27",8,0,2,1,10,false,".@tappybirdxyz https://t.co/SAf10XPqxJ","https://x.com/muse_jp_sol/status/2027457471409975773"
"2026-02-28",25,4,2,0,31,true,"Pleeeeeeeeeeeeeeease https://t.co/yYoPFti3Fx https://t.co/rU5FR3qzMH","https://x.com/muse_jp_sol/status/2027544925512892437"
"2026-02-28",31,4,2,1,37,true,"Also I’m ready https://t.co/Fdd01ZoEcn","https://x.com/muse_jp_sol/status/2027545042076766282"
"2026-02-28",10,0,3,0,13,false,"4月ドバイ予定してるのやが行けるのかなあ","https://x.com/muse_jp_sol/status/2027722863696838753"
"2026-02-28",18,4,0,0,22,false,"LFG I’m ready!! https://t.co/QDR8ULs0Ga","https://x.com/muse_jp_sol/status/2027741733715357710"
"2026-02-28",43,3,3,0,49,true,"See u USA 😿 https://t.co/RcNoqyk6BV","https://x.com/muse_jp_sol/status/2027801505663713397"
"2026-03-01",34,2,2,0,38,true,"Finally…. https://t.co/FkUvX7e4Ha","https://x.com/muse_jp_sol/status/2028013571125481719"
"2026-03-01",24,0,0,0,24,false,"タスクが詰まれすぎて死んでる
しばらく気絶します、、、、","https://x.com/muse_jp_sol/status/2028064353497571610"
"2026-03-01",32,11,4,3,47,true,"We are currently building a model that applies a PFDA mechanism to a dynamic-weight AMM (often referred to as a quants AMM) using Pinocchio, and running it on a @solana blockchain forked from mainnet.

We are collecting the results to write a paper and demonstrate how much impact https://t.co/HP7P8wtLC2","https://x.com/muse_jp_sol/status/2028219982786785348"
"2026-03-01",28,3,3,1,34,true,".@Solana_dailys  wtf https://t.co/NgDIdWBqH1","https://x.com/muse_jp_sol/status/2028220806736876003"
"2026-03-01",22,6,1,0,29,false,"i build new era AMM https://t.co/ZxAyZTOiKc","https://x.com/muse_jp_sol/status/2028243880504967320"
"2026-03-02",23,3,1,0,27,false,"Huge thanks for everyone!
ありがとう！ https://t.co/wm81BSiSP8","https://x.com/muse_jp_sol/status/2028280545327866008"
"2026-03-02",41,8,3,0,52,false,"$maxis is the best right? https://t.co/PG9KvlI8MJ","https://x.com/muse_jp_sol/status/2028361898811670534"
"2026-03-02",37,11,1,0,49,false,"What I Gained from This Hackathon

First, the token made it 1000x easier to attract users. Because of that, we were able to iterate quickly, and the quality of our product improved significantly throughout the hackathon.

I also met an incredible number of people. I used to think https://t.co/B73g9EkK1w","https://x.com/muse_jp_sol/status/2028574532567744839"
"2026-03-03",25,3,2,0,30,false,"$maxis @Axis_pizza https://t.co/B73g9EkK1w","https://x.com/muse_jp_sol/status/2028647108971233480"
"2026-03-03",49,25,1,2,75,false,"I want to build an AMM on Solana specifically for on-chain indexes.

Research in this area is still very early, and I hope this work can serve as a foundation for deeper discussion and stronger competition around index-focused AMM design on Solana.

This is still at a hypothesis https://t.co/zKcDwZwMRg","https://x.com/muse_jp_sol/status/2028685775223820586"
"2026-03-03",18,1,1,0,20,false,"日本語訳出す予定です！ https://t.co/LK8rnY8RZB","https://x.com/muse_jp_sol/status/2028687116465758277"
"2026-03-03",53,21,1,2,75,false,"https://t.co/vTYHB7eofn","https://x.com/muse_jp_sol/status/2028689387022856243"
"2026-03-03",5,0,0,0,5,false,"解説出します！","https://x.com/muse_jp_sol/status/2028706812980240542"
"2026-03-03",59,34,0,6,93,false,"【なるべく簡単に今回の論文をまとめてみます！】

まず前提としてSolanaのAMMに流動性を提供すると、知らぬ間にあなたの資産はMEV Bot（正確にいうとsearcher)に搾取されています🩸 https://t.co/A2eKyAaAjZ","https://x.com/muse_jp_sol/status/2028709611612889593"
"2026-03-03",24,3,1,0,28,false,"mtnDAOでの血肉が日本でも生きているのを感じる
日本って自分にとってコンフォートゾーンだっ���んだなと強く実感。","https://x.com/muse_jp_sol/status/2028713160635711490"
"2026-03-03",18,1,2,0,21,false,"普通にこんな国嫌すぎる
そりゃ羨ましく見えてしまう
だからこそやらないといけない。","https://x.com/muse_jp_sol/status/2028737075194069375"
"2026-03-04",26,1,6,0,33,false,"When I get on a packed train in Japan, I honestly feel like I can’t survive in this country… 
It’s a great country, but there are just way too many people for me lol.","https://x.com/muse_jp_sol/status/2029149169156522163"
"2026-03-04",57,1,8,1,66,true,"Gn this is my home https://t.co/Q7HETe3F30","https://x.com/muse_jp_sol/status/2029176319272276475"
"2026-03-05",56,20,9,3,85,true,"We’re building something absolutely insane for the next @Axis_pizza update.
We are integrating @DriftProtocol Perps directly into our ETFs.

Think of it as adding Redstone circuits to Minecraft, but for DeFi. With this, anyone can build &amp; swipe into funds like:

🛡️ Delta-Neutral https://t.co/SVRI9t9vgb","https://x.com/muse_jp_sol/status/2029438730285781165"
"2026-03-05",44,23,1,2,68,false,".@Axis_pizza の次のアップデート構想について。

今、Driftの先物（Perps）をETFに直接組み込める機能を設計しています。

これ、DeFiにおける「マイクラのレッドストーン回路」の発明になります。

これがあれば、誰でも1スワイプでこんなファンドが作れるようになります👇

🛡️ https://t.co/t95a3CVplr","https://x.com/muse_jp_sol/status/2029439256385716228"
"2026-03-06",22,9,0,0,31,false,"I’m currently updating the frontend UI!
If you have any feedback on the UI, please drop it in this thread anytime. 🙏 https://t.co/OeZiABy7wb","https://x.com/muse_jp_sol/status/2029789827143737785"
"2026-03-06",49,25,7,3,81,true,"3/8（日）の21:00から、久しぶりにAMAを開催します！🎙️

実は現在、水面下で進めているオフレコな案件が多く、まだ大々的にアナウンスできる情報が少ない状態です。ただ、だからこそ現状のロードマップの共有や、皆さんからの質問にしっかりお答えする時間にしたいと思っています！ https://t.co/OC5mSHUjlz","https://x.com/muse_jp_sol/status/2029856981742485967"
"2026-03-06",3,1,0,0,4,false,"https://t.co/JqwExblSTj","https://x.com/muse_jp_sol/status/2029857033512702087"
"2026-03-06",8,2,0,1,10,false,"Come here! https://t.co/n8J9dxizMs","https://x.com/muse_jp_sol/status/2029859724506845464"
"2026-03-06",19,7,0,1,26,false,"Axis update!!!! 
pls add $maxis ur ETF lol https://t.co/4qCgjDkfWz","https://x.com/muse_jp_sol/status/2029868925132100023"
"2026-03-06",11,0,0,0,11,false,"lfg https://t.co/701aX8hmSX","https://x.com/muse_jp_sol/status/2029893131643347193"
"2026-03-06",29,11,1,1,41,false,"Here is @Axis_pizza  quickupdate

- Engagement is Exploding
We surpassed 1,400 unique visitors in the past 7 days. While our user base reached 312, the number of ETFs created skyrocketed from 183 to 669 (+265%). This proves we aren't just getting one-off testers existing users","https://x.com/muse_jp_sol/status/2029897443073286496"
"2026-03-06",17,1,0,0,18,false,"Congrats!!!! https://t.co/LeEkXHhDqt","https://x.com/muse_jp_sol/status/2030036224875057472"
"2026-03-07",11,2,0,0,13,false,"Updated https://t.co/Fet1INPFwJ","https://x.com/muse_jp_sol/status/2030082849391661562"
"2026-03-07",4,0,1,0,5,false,"Test","https://x.com/muse_jp_sol/status/2030206477223551455"
"2026-03-07",67,33,1,4,101,false,"https://t.co/4N4eLesH1u","https://x.com/muse_jp_sol/status/2030239392506449967"
"2026-03-08",8,3,1,0,12,false,"こちら質問お願いします！！！ https://t.co/fm8MH08Stp","https://x.com/muse_jp_sol/status/2030448986554028481"
"2026-03-08",13,2,0,0,15,true,"Done https://t.co/3Tv1RJmNZg https://t.co/H0fcMclwd9","https://x.com/muse_jp_sol/status/2030465237150056832"
"2026-03-08",11,3,1,0,15,false,"本日21:00です！
よろしくお願いします！ https://t.co/fm8MH08Stp","https://x.com/muse_jp_sol/status/2030566160337653851"
"2026-03-08",6,2,1,0,9,false,"はじめますー！のんびりできればと思います！
AMA中の質問はこちらのリプ欄にでも構いません！
 https://t.co/Xt4ibXrYNJ","https://x.com/muse_jp_sol/status/2030614625436516357"
"2026-03-09",14,1,0,0,15,false,"Maybe I should go there https://t.co/SdhRfKRpb0","https://x.com/muse_jp_sol/status/2030828057272201704"
"2026-03-09",13,3,0,0,16,false,"Become a Legend. https://t.co/cx8rj1dvgf","https://x.com/muse_jp_sol/status/2030848390117073084"
"2026-03-09",19,3,2,0,24,false,"I would like to meet with more VCs! Need an introduction!","https://x.com/muse_jp_sol/status/2031012053956362463"
"2026-03-10",4,0,1,0,5,false,"Learning ENGLISH 
https://t.co/O9xtTd2yOj","https://x.com/muse_jp_sol/status/2031214709261873375"
"2026-03-10",16,1,0,0,17,false,"Congrats!!! https://t.co/v2UgUaHGnE","https://x.com/muse_jp_sol/status/2031510222938964221"
"2026-03-10",17,1,2,0,20,true,"Ready to go https://t.co/nNmc8xjElP https://t.co/Ff33GiQh2L","https://x.com/muse_jp_sol/status/2031513100160237585"
"2026-03-11",13,0,0,0,13,false,"i miss mtn.....😭 https://t.co/EWKiFnSWiy","https://x.com/muse_jp_sol/status/2031688891296858376"
"2026-03-12",11,2,1,0,14,false,"This is founder https://t.co/WgnwiIUECx","https://x.com/muse_jp_sol/status/2031895172058136684"
"2026-03-12",9,0,1,0,10,false,"懐かしの航空会社ブランケットand床
In Dubai https://t.co/868csYFw5Z","https://x.com/muse_jp_sol/status/2031903534002946113"
"2026-03-12",7,0,0,0,7,false,"Test","https://x.com/muse_jp_sol/status/2031930565071683786"
"2026-03-12",6,0,0,0,6,false,"wtf https://t.co/QCWh9z8HFJ","https://x.com/muse_jp_sol/status/2031947371140301260"
"2026-03-12",6,0,0,0,6,false,"Karaoke coding https://t.co/KSd2aWc7qw","https://x.com/muse_jp_sol/status/2031966881163440309"
"2026-03-12",26,12,3,1,41,true,"To my dear followers,

If you like me even a little as a human, I have one small favor to ask.

Please give me feedback on the Axis MVP  just once is enough.

I’ll drop the domain in the replies, and I’d love for you to connect your wallet and try creating an ETF.

It can be https://t.co/idpxN3cGsu","https://x.com/muse_jp_sol/status/2032028377360843011"
"2026-03-12",5,2,2,0,9,false,"MVP is here https://t.co/JWTYPFQGrB","https://x.com/muse_jp_sol/status/2032028427914788891"
